[2026-07-08 07:42:42] ERROR   | [74]    Error: Login timeout
[2026-07-08 14:07:13] ERROR   | [38]    Error: Login timeout
[2026-07-08 14:11:24] ERROR   |   ✗ Login error: element ("android=new UiSelector().resourceId("com.hisdu.emr.application:id/mEmailView")") still not existing after 1000ms
[2026-07-08 14:11:37] ERROR   | [49]    Error: Login timeout
[2026-07-08 14:11:57] ERROR   |   ✗ Login error: element ("android=new UiSelector().resourceId("com.hisdu.emr.application:id/mEmailView")") still not existing after 1000ms
[2026-07-08 14:12:11] ERROR   | [50]    Error: Login timeout
[2026-07-08 14:12:32] ERROR   |   ✗ Login error: element ("android=new UiSelector().resourceId("com.hisdu.emr.application:id/mEmailView")") still not existing after 1000ms
[2026-07-08 14:12:46] ERROR   | [51]    Error: Login timeout
[2026-07-08 14:13:06] ERROR   |   ✗ Login error: element ("android=new UiSelector().resourceId("com.hisdu.emr.application:id/mEmailView")") still not existing after 1000ms
[2026-07-08 14:13:20] ERROR   | [52]    Error: Login timeout
[2026-07-08 14:13:40] ERROR   |   ✗ Login error: element ("android=new UiSelector().resourceId("com.hisdu.emr.application:id/mEmailView")") still not existing after 1000ms
[2026-07-08 14:13:54] ERROR   | [53]    Error: Login timeout
[2026-07-08 14:14:14] ERROR   |   ✗ Login error: element ("android=new UiSelector().resourceId("com.hisdu.emr.application:id/mEmailView")") still not existing after 1000ms
[2026-07-08 14:14:27] ERROR   | [54]    Error: Login timeout
[2026-07-08 14:14:47] ERROR   |   ✗ Login error: element ("android=new UiSelector().resourceId("com.hisdu.emr.application:id/mEmailView")") still not existing after 1000ms
[2026-07-08 14:15:01] ERROR   | [55]    Error: Login timeout
[2026-07-08 14:15:22] ERROR   |   ✗ Login error: element ("android=new UiSelector().resourceId("com.hisdu.emr.application:id/mEmailView")") still not existing after 1000ms
[2026-07-08 14:15:35] ERROR   | [56]    Error: Login timeout
[2026-07-08 14:15:56] ERROR   |   ✗ Login error: element ("android=new UiSelector().resourceId("com.hisdu.emr.application:id/mEmailView")") still not existing after 1000ms
[2026-07-08 14:16:10] ERROR   | [57]    Error: Login timeout
[2026-07-08 14:16:31] ERROR   |   ✗ Login error: element ("android=new UiSelector().resourceId("com.hisdu.emr.application:id/mEmailView")") still not existing after 1000ms
[2026-07-08 14:16:45] ERROR   | [58]    Error: Login timeout
[2026-07-08 14:17:06] ERROR   |   ✗ Login error: element ("android=new UiSelector().resourceId("com.hisdu.emr.application:id/mEmailView")") still not existing after 1000ms
[2026-07-08 14:17:20] ERROR   | [59]    Error: Login timeout
[2026-07-08 14:27:48] ERROR   |   ✗ Reset failed: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-08 14:27:48] ERROR   | [62]    Error: Login timeout
[2026-07-08 14:27:53] ERROR   |   ✗ Reset failed: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-08 14:27:56] ERROR   |   ✗ Login error: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-08 14:28:01] ERROR   |   ✗ Reset failed: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-08 14:28:01] ERROR   | [63]    Error: Login timeout
[2026-07-13 07:08:54] ERROR   | ❌ Appium server band hai!
[2026-07-13 07:40:50] ERROR   | [80]    Error: Login timeout
[2026-07-14 07:14:03] ERROR   |   ✗ Login error: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-14 07:14:12] ERROR   | [8]    Error: Login timeout
[2026-07-14 07:14:24] ERROR   |   ✗ Login error: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-16 13:41:37] ERROR   | [16]    Error: Login timeout
[2026-07-16 13:42:27] ERROR   | [17]    Error: Login timeout
[2026-07-16 14:00:49] ERROR   | [80]    Error: Login timeout
[2026-07-17 07:22:44] ERROR   | [59]    Error: Login timeout
[2026-07-17 07:32:39] ERROR   | [59]    Error: Login timeout
[2026-07-17 07:33:53] ERROR   |   ✗ Reset failed: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-17 07:33:53] ERROR   | [59]    Error: Login timeout
[2026-07-17 13:21:03] ERROR   | ❌ Appium server band hai!
[2026-07-17 13:22:13] ERROR   | ❌ Appium server band hai!
[2026-07-17 13:24:09] ERROR   | ❌ Appium server band hai!
[2026-07-17 13:35:02] ERROR   | [32]    Error: Login timeout
[2026-07-17 13:44:03] ERROR   | [59]    Error: Login timeout
[2026-07-17 13:51:13] ERROR   |   ✗ Reset failed: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-17 13:51:13] ERROR   | [59]    Error: Login timeout
[2026-07-18 07:07:58] ERROR   | ❌ Appium server band hai!
[2026-07-18 07:24:15] ERROR   | [59]    Error: Login timeout
[2026-07-20 07:14:29] ERROR   | [59]    Error: Login timeout
[2026-07-20 14:30:42] ERROR   | [59]    Error: Login timeout
[2026-07-21 07:24:45] ERROR   | [59]    Error: Login timeout
[2026-07-21 14:07:40] ERROR   | [59]    Error: Login timeout
[2026-07-21 14:12:13] ERROR   |   ✗ Reset failed: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-21 14:12:19] ERROR   |   ✗ Reset failed: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-21 14:12:21] ERROR   |   ✗ Login error: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-21 14:12:26] ERROR   |   ✗ Reset failed: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-21 14:12:26] ERROR   | [78]    Error: Login timeout
[2026-07-21 14:12:32] ERROR   |   ✗ Reset failed: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-21 14:12:34] ERROR   |   ✗ Login error: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-21 14:12:40] ERROR   |   ✗ Reset failed: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-21 14:12:40] ERROR   | [79]    Error: Login timeout
[2026-07-21 14:12:46] ERROR   |   ✗ Reset failed: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-21 14:12:48] ERROR   |   ✗ Login error: 'POST /element' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-21 14:12:53] ERROR   |   ✗ Reset failed: Error executing adbExec. Original error: 'Command ''C:\Users\Asif Computer\AppData\Local\Android\Sdk\platform-tools\adb.exe' -P 5037 -s R8VY2010Y8A shell dumpsys activity processes' exited with code 1'; Command output: adb.exe: device 'R8VY2010Y8A' not found

[2026-07-21 14:12:53] ERROR   | [80]    Error: Login timeout
[2026-07-22 07:28:08] ERROR   | [59]    Error: Login timeout
[2026-07-22 12:40:09] ERROR   | [59]    Error: Login timeout
[2026-07-23 07:25:44] ERROR   | [57]    Error: Login timeout
[2026-07-23 07:26:03] ERROR   |   ✗ Login error: element ("android=new UiSelector().resourceId("com.hisdu.emr.application:id/mEmailView")") still not existing after 500ms
[2026-07-23 08:37:59] ERROR   | [59]    Error: Login timeout
[2026-07-23 14:19:43] ERROR   | [59]    Error: Login timeout
[2026-07-24 07:16:07] ERROR   |   ✗ Login: 'POST /element/00000000-0000-0306-ffff-ffff00000026/clear' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
[2026-07-24 07:33:42] ERROR   | [59]    Error: Login timeout
[2026-07-24 07:37:58] ERROR   |   ✗ Login: 'POST /element/00000000-0000-04db-ffff-ffff00005535/click' cannot be proxied to UiAutomator2 server because the instrumentation process is not running (probably crashed). Check the server log and/or the logcat output for more details
